No state file found — running full historical bootstrap
Fetching event list from ufcstats.com...
Found 773 events to process
[369/773] UFC Fight Night: Arlovski vs. Barnett (2016-09-03)  11 fights
[370/773] UFC 203: Miocic vs. Overeem (2016-09-10)  10 fights
[371/773] UFC Fight Night: Poirier vs. Johnson (2016-09-17)  12 fights
[372/773] UFC Fight Night: Cyborg vs. Lansberg (2016-09-24)  13 fights
[373/773] UFC Fight Night: Lineker vs. Dodson (2016-10-01)  12 fights
[374/773] UFC 204: Bisping vs. Henderson (2016-10-08)  11 fights
[375/773] UFC Fight Night: Dos Anjos vs. Ferguson (2016-11-05)  13 fights
[376/773] UFC 205: Alvarez vs McGregor (2016-11-12)  11 fights
[377/773] UFC Fight Night: Bader vs. Nogueira (2016-11-19)  12 fights
[378/773] UFC Fight Night: Mousasi vs. Hall 2 (2016-11-19)  13 fights
[379/773] UFC Fight Night: Whittaker vs. Brunson (2016-11-26)  13 fights
[380/773] The Ultimate Fighter: Tournament of Champions Finale (2016-12-03)  12 fights
[381/773] UFC Fight Night: Lewis vs. Abdurakhimov (2016-12-09)  12 fights
[382/773] UFC 206: Holloway vs. Pettis (2016-12-10)  12 fights
[383/773] UFC on FOX: VanZant vs. Waterson (2016-12-17)  13 fights
[384/773] UFC 207: Nunes vs. Rousey (2016-12-30)  10 fights
[385/773] UFC Fight Night: Rodriguez vs. Penn (2017-01-15)  12 fights
[386/773] UFC on FOX: Shevchenko vs. Pena (2017-01-28)  12 fights
[387/773] UFC Fight Night: Bermudez vs. The Korean Zombie (2017-02-04)  12 fights
[388/773] UFC 208: Holm vs. De Randamie (2017-02-11)  10 fights
[389/773] UFC Fight Night: Lewis vs. Browne (2017-02-19)  11 fights
[390/773] UFC 209: Woodley vs. Thompson 2 (2017-03-04)  11 fights
[391/773] UFC Fight Night: Belfort vs. Gastelum (2017-03-11)  12 fights
[392/773] UFC Fight Night: Manuwa vs. Anderson (2017-03-18)  11 fights
[393/773] UFC 210: Cormier vs. Johnson 2 (2017-04-08)  13 fights
[394/773] UFC on FOX: Johnson vs. Reis (2017-04-15)  13 fights
[395/773] UFC Fight Night: Swanson vs. Lobov (2017-04-22)  13 fights
[396/773] UFC 211: Miocic vs. Dos Santos (2017-05-13)  12 fights
[397/773] UFC Fight Night: Gustafsson vs. Teixeira (2017-05-28)  12 fights
[398/773] UFC 212: Aldo vs. Holloway (2017-06-03)  12 fights
[399/773] UFC Fight Night: Lewis vs. Hunt (2017-06-10)  11 fights
[400/773] UFC Fight Night: Holm vs. Correia (2017-06-17)  12 fights
[401/773] UFC Fight Night: Chiesa vs. Lee (2017-06-25)  13 fights
[402/773] The Ultimate Fighter: Redemption Finale (2017-07-07)  11 fights
[403/773] UFC 213: Romero vs. Whittaker (2017-07-08)  11 fights
[404/773] UFC Fight Night: Nelson vs. Ponzinibbio (2017-07-16)  12 fights
[405/773] UFC Fight Night: Weidman vs. Gastelum (2017-07-22)  13 fights
[406/773] UFC 214: Cormier vs. Jones 2 (2017-07-29)  12 fights
[407/773] UFC Fight Night: Pettis vs. Moreno (2017-08-05)  12 fights
[408/773] UFC Fight Night: Volkov vs. Struve (2017-09-02)  12 fights
[409/773] UFC 215: Nunes vs Shevchenko 2 (2017-09-09)  11 fights
[410/773] UFC Fight Night: Rockhold vs. Branch (2017-09-16)  10 fights
[411/773] UFC Fight Night: Saint Preux vs. Okami (2017-09-22)  10 fights
[412/773] UFC 216: Ferguson vs. Lee (2017-10-07)  11 fights
[413/773] UFC Fight Night: Cerrone vs. Till (2017-10-21)  11 fights
[414/773] UFC Fight Night: Brunson vs. Machida (2017-10-28)  12 fights
[415/773] UFC 217: Bisping vs. St-Pierre (2017-11-04)  11 fights
[416/773] UFC Fight Night: Poirier vs. Pettis (2017-11-11)  13 fights
[417/773] UFC Fight Night: Werdum vs. Tybura (2017-11-18)  13 fights
[418/773] UFC Fight Night: Bisping vs. Gastelum (2017-11-25)  12 fights
[419/773] The Ultimate Fighter: A New World Champion Finale (2017-12-01)  11 fights
[420/773] UFC 218: Holloway vs. Aldo 2 (2017-12-02)  13 fights
[421/773] UFC Fight Night: Swanson vs. Ortega (2017-12-09)  13 fights
[422/773] UFC Fight Night: Lawler vs. Dos Anjos (2017-12-16)  11 fights
[423/773] UFC 219: Cyborg vs. Holm (2017-12-30)  10 fights
[424/773] UFC Fight Night: Stephens vs. Choi (2018-01-14)  11 fights
[425/773] UFC 220: Miocic vs. Ngannou (2018-01-20)  11 fights
[426/773] UFC Fight Night: Jacare vs. Brunson 2 (2018-01-27)  12 fights
[427/773] UFC Fight Night: Machida vs. Anders (2018-02-03)  11 fights
[428/773] UFC 221: Romero vs. Rockhold (2018-02-10)  12 fights
[429/773] UFC Fight Night: Cerrone vs. Medeiros (2018-02-18)  12 fights
[430/773] UFC Fight Night: Emmett vs. Stephens (2018-02-24)  12 fights
[431/773] UFC 222: Cyborg vs. Kunitskaya (2018-03-03)  12 fights
[432/773] UFC Fight Night: Werdum vs. Volkov (2018-03-17)  10 fights
[433/773] UFC 223: Khabib vs. Iaquinta (2018-04-07)  9 fights
[434/773] UFC Fight Night: Poirier vs. Gaethje (2018-04-14)  14 fights
[435/773] UFC Fight Night: Barboza vs. Lee (2018-04-21)  11 fights
[436/773] UFC 224: Nunes vs. Pennington (2018-05-12)  13 fights
[437/773] UFC Fight Night: Maia vs. Usman (2018-05-19)  13 fights
[438/773] UFC Fight Night: Thompson vs. Till (2018-05-27)  11 fights
[439/773] UFC Fight Night: Rivera vs. Moraes (2018-06-01)  12 fights
[440/773] UFC 225: Whittaker vs. Romero 2 (2018-06-09)  13 fights
[441/773] UFC Fight Night: Cowboy vs. Edwards (2018-06-23)  13 fights
[442/773] The Ultimate Fighter: Undefeated Finale (2018-07-06)  12 fights
[443/773] UFC 226: Miocic vs. Cormier (2018-07-07)  11 fights
[444/773] UFC Fight Night: Dos Santos vs. Ivanov (2018-07-14)  13 fights
[445/773] UFC Fight Night: Shogun vs. Smith (2018-07-22)  13 fights
[446/773] UFC Fight Night: Alvarez vs. Poirier 2 (2018-07-28)  13 fights
[447/773] UFC 227: Dillashaw vs. Garbrandt 2 (2018-08-04)  12 fights
[448/773] UFC Fight Night: Gaethje vs. Vick (2018-08-25)  13 fights
[449/773] UFC 228: Woodley vs. Till (2018-09-08)  13 fights
[450/773] UFC Fight Night: Hunt vs. Oleinik (2018-09-15)  12 fights
[451/773] UFC Fight Night: Marreta vs. Anders (2018-09-22)  14 fights
[452/773] UFC 229: Khabib vs. McGregor (2018-10-06)  12 fights
[453/773] UFC Fight Night: Oezdemir vs. Smith (2018-10-27)  13 fights
[454/773] UFC 230: Cormier vs. Lewis (2018-11-03)  12 fights
[455/773] UFC Fight Night: Korean Zombie vs. Rodriguez (2018-11-10)  12 fights
[456/773] UFC Fight Night: Magny vs. Ponzinibbio (2018-11-17)  12 fights
[457/773] UFC Fight Night: Blaydes vs. Ngannou 2 (2018-11-24)  12 fights
[458/773] The Ultimate Fighter: Heavy Hitters Finale (2018-11-30)  13 fights
[459/773] UFC Fight Night: Dos Santos vs. Tuivasa (2018-12-01)  12 fights
[460/773] UFC 231: Holloway vs. Ortega (2018-12-08)  13 fights
[461/773] UFC Fight Night: Lee vs. Iaquinta (2018-12-15)  12 fights
[462/773] UFC 232: Jones vs. Gustafsson 2 (2018-12-29)  13 fights
[463/773] UFC Fight Night: Cejudo vs. Dillashaw (2019-01-19)  13 fights
[464/773] UFC Fight Night: Assuncao vs. Moraes 2 (2019-02-02)  13 fights
[465/773] UFC 234: Adesanya vs. Silva (2019-02-09)  11 fights
[466/773] UFC Fight Night: Ngannou vs. Velasquez (2019-02-17)  12 fights
[467/773] UFC Fight Night: Blachowicz vs. Santos (2019-02-23)  13 fights
[468/773] UFC 235: Jones vs. Smith (2019-03-02)  12 fights
[469/773] UFC Fight Night: Lewis vs. Dos Santos (2019-03-09)  13 fights
[470/773] UFC Fight Night: Till vs. Masvidal (2019-03-16)  12 fights
[471/773] UFC Fight Night: Thompson vs. Pettis (2019-03-23)  12 fights
[472/773] UFC Fight Night: Barboza vs. Gaethje (2019-03-30)  13 fights
[473/773] UFC 236: Holloway vs. Poirier 2 (2019-04-13)  13 fights
[474/773] UFC Fight Night: Overeem vs. Oleinik (2019-04-20)  11 fights
[475/773] UFC Fight Night: Jacare vs. Hermansson (2019-04-27)  13 fights
[476/773] UFC Fight Night: Iaquinta vs. Cowboy (2019-05-04)  12 fights
[477/773] UFC 237: Namajunas vs. Andrade (2019-05-11)  12 fights
[478/773] UFC Fight Night: Dos Anjos vs. Lee (2019-05-18)  13 fights
[479/773] UFC Fight Night: Gustafsson vs. Smith (2019-06-01)  12 fights
[480/773] UFC 238: Cejudo vs. Moraes (2019-06-08)  13 fights
[481/773] UFC Fight Night: Moicano vs. The Korean Zombie (2019-06-22)  11 fights
[482/773] UFC Fight Night: Ngannou vs. Dos Santos (2019-06-29)  12 fights
[483/773] UFC 239: Jones vs. Santos (2019-07-06)  12 fights
[484/773] UFC Fight Night: De Randamie vs. Ladd (2019-07-13)  12 fights
[485/773] UFC Fight Night: Dos Anjos vs. Edwards (2019-07-20)  13 fights
[486/773] UFC 240: Holloway vs. Edgar (2019-07-27)  11 fights
[487/773] UFC Fight Night: Covington vs. Lawler (2019-08-03)  12 fights
[488/773] UFC Fight Night: Shevchenko vs. Carmouche 2 (2019-08-10)  13 fights
[489/773] UFC 241: Cormier vs. Miocic 2 (2019-08-17)  12 fights
[490/773] UFC Fight Night: Andrade vs. Zhang (2019-08-31)  11 fights
[491/773] UFC 242: Khabib vs. Poirier (2019-09-07)  13 fights
[492/773] UFC Fight Night: Cowboy vs. Gaethje (2019-09-14)  12 fights
[493/773] UFC Fight Night: Rodriguez vs. Stephens (2019-09-21)  12 fights
[494/773] UFC Fight Night: Hermansson vs. Cannonier (2019-09-28)  13 fights
[495/773] UFC 243: Whittaker vs. Adesanya (2019-10-05)  11 fights
[496/773] UFC Fight Night: Joanna vs. Waterson (2019-10-12)  14 fights
[497/773] UFC Fight Night: Reyes vs. Weidman (2019-10-18)  13 fights
[498/773] UFC Fight Night: Maia vs. Askren (2019-10-26)  11 fights
[499/773] UFC 244: Masvidal vs. Diaz (2019-11-02)  12 fights
[500/773] UFC Fight Night: Zabit vs. Kattar (2019-11-09)  13 fights
[501/773] UFC Fight Night: Blachowicz vs. Jacare (2019-11-16)  12 fights
[502/773] UFC Fight Night: Overeem vs. Rozenstruik (2019-12-07)  12 fights
[503/773] UFC 245: Usman vs. Covington (2019-12-14)  13 fights
[504/773] UFC Fight Night: Edgar vs. The Korean Zombie (2019-12-21)  13 fights
[505/773] UFC 246: McGregor vs. Cowboy (2020-01-18)  11 fights
[506/773] UFC Fight Night: Blaydes vs. Dos Santos (2020-01-25)  12 fights
[507/773] UFC 247: Jones vs. Reyes (2020-02-08)  12 fights
[508/773] UFC Fight Night: Anderson vs. Blachowicz (2020-02-15)  13 fights
[509/773] UFC Fight Night: Felder vs. Hooker (2020-02-22)  12 fights
[510/773] UFC Fight Night: Benavidez vs. Figueiredo (2020-02-29)  12 fights
[511/773] UFC 248: Adesanya vs. Romero (2020-03-07)  11 fights
[512/773] UFC Fight Night: Lee vs. Oliveira (2020-03-14)  12 fights
[513/773] UFC 249: Ferguson vs. Gaethje (2020-05-09)  11 fights
[514/773] UFC Fight Night: Smith vs. Teixeira (2020-05-13)  10 fights
[515/773] UFC Fight Night: Overeem vs. Harris (2020-05-16)  11 fights
[516/773] UFC Fight Night: Woodley vs. Burns (2020-05-30)  11 fights
[517/773] UFC 250: Nunes vs. Spencer (2020-06-06)  12 fights
[518/773] UFC Fight Night: Eye vs. Calvillo (2020-06-13)  10 fights
[519/773] UFC Fight Night: Blaydes vs. Volkov (2020-06-20)  12 fights
[520/773] UFC Fight Night: Poirier vs. Hooker (2020-06-27)  10 fights
[521/773] UFC 251: Usman vs. Masvidal (2020-07-11)  13 fights
[522/773] UFC Fight Night: Kattar vs. Ige (2020-07-15)  11 fights
[523/773] UFC Fight Night: Figueiredo vs. Benavidez 2 (2020-07-18)  12 fights
[524/773] UFC Fight Night: Whittaker vs. Till (2020-07-25)  15 fights
[525/773] UFC Fight Night: Brunson vs. Shahbazyan (2020-08-01)  8 fights
[526/773] UFC Fight Night: Lewis vs. Oleinik (2020-08-08)  12 fights
[527/773] UFC 252: Miocic vs. Cormier 3 (2020-08-15)  11 fights
[528/773] UFC Fight Night: Munhoz vs. Edgar (2020-08-22)  9 fights
[529/773] UFC Fight Night: Smith vs. Rakic (2020-08-29)  10 fights
[530/773] UFC Fight Night: Overeem vs. Sakai (2020-09-05)  7 fights
[531/773] UFC Fight Night: Waterson vs. Hill (2020-09-12)  12 fights
[532/773] UFC Fight Night: Covington vs. Woodley (2020-09-19)  14 fights
[533/773] UFC 253: Adesanya vs. Costa (2020-09-26)  11 fights
[534/773] UFC Fight Night: Holm vs. Aldana (2020-10-03)  11 fights
[535/773] UFC Fight Night: Moraes vs. Sandhagen (2020-10-10)  13 fights
[536/773] UFC Fight Night: Ortega vs. The Korean Zombie (2020-10-17)  11 fights
[537/773] UFC 254: Khabib vs. Gaethje (2020-10-24)  12 fights
[538/773] UFC Fight Night: Hall vs. Silva (2020-10-31)  11 fights
[539/773] UFC Fight Night: Santos vs. Teixeira (2020-11-07)  10 fights
[540/773] UFC Fight Night: Felder vs. Dos Anjos (2020-11-14)  9 fights
[541/773] UFC 255: Figueiredo vs. Perez (2020-11-21)  12 fights
[542/773] UFC Fight Night: Smith vs. Clark (2020-11-28)  10 fights
[543/773] UFC Fight Night: Hermansson vs. Vettori (2020-12-05)  8 fights
[544/773] UFC 256: Figueiredo vs. Moreno (2020-12-12)  10 fights
[545/773] UFC Fight Night: Thompson vs. Neal (2020-12-19)  12 fights
[546/773] UFC Fight Night: Holloway vs. Kattar (2021-01-16)  10 fights
[547/773] UFC Fight Night: Chiesa vs. Magny (2021-01-20)  14 fights
[548/773] UFC 257: Poirier vs. McGregor (2021-01-23)  11 fights
[549/773] UFC Fight Night: Overeem vs. Volkov (2021-02-06)  12 fights
[550/773] UFC 258: Usman vs. Burns (2021-02-13)  10 fights
[551/773] UFC Fight Night: Blaydes vs. Lewis (2021-02-20)  12 fights
[552/773] UFC Fight Night: Rozenstruik vs. Gane (2021-02-27)  9 fights
[553/773] UFC 259: Blachowicz vs. Adesanya (2021-03-06)  15 fights
[554/773] UFC Fight Night: Edwards vs. Muhammad (2021-03-13)  13 fights
[555/773] UFC Fight Night: Brunson vs. Holland (2021-03-20)  10 fights
[556/773] UFC 260: Miocic vs. Ngannou (2021-03-27)  10 fights
[557/773] UFC Fight Night: Vettori vs. Holland (2021-04-10)  13 fights
[558/773] UFC Fight Night: Whittaker vs. Gastelum (2021-04-17)  10 fights
[559/773] UFC 261: Usman vs. Masvidal 2 (2021-04-24)  13 fights
[560/773] UFC Fight Night: Reyes vs. Prochazka (2021-05-01)  11 fights
[561/773] UFC Fight Night: Rodriguez vs. Waterson (2021-05-08)  9 fights
[562/773] UFC 262: Oliveira vs. Chandler (2021-05-15)  12 fights
[563/773] UFC Fight Night: Font vs. Garbrandt (2021-05-22)  12 fights
[564/773] UFC Fight Night: Rozenstruik vs. Sakai (2021-06-05)  13 fights
[565/773] UFC 263: Adesanya vs. Vettori 2 (2021-06-12)  14 fights
[566/773] UFC Fight Night: Jung vs. Ige (2021-06-19)  12 fights
[567/773] UFC Fight Night: Gane vs. Volkov (2021-06-26)  13 fights
[568/773] UFC 264: Poirier vs. McGregor 3 (2021-07-10)  12 fights
[569/773] UFC Fight Night: Makhachev vs. Moises (2021-07-17)  10 fights
[570/773] UFC Fight Night: Sandhagen vs. Dillashaw (2021-07-24)  11 fights
[571/773] UFC Fight Night: Hall vs. Strickland (2021-07-31)  10 fights
[572/773] UFC 265: Lewis vs. Gane (2021-08-07)  13 fights
[573/773] UFC Fight Night: Cannonier vs. Gastelum (2021-08-21)  12 fights
[574/773] UFC Fight Night: Barboza vs. Chikadze (2021-08-28)  12 fights
[575/773] UFC Fight Night: Brunson vs. Till (2021-09-04)  9 fights
[576/773] UFC Fight Night: Smith vs. Spann (2021-09-18)  14 fights
[577/773] UFC 266: Volkanovski vs. Ortega (2021-09-25)  13 fights
[578/773] UFC Fight Night: Santos vs. Walker (2021-10-02)  12 fights
[579/773] UFC Fight Night: Dern vs. Rodriguez (2021-10-09)  9 fights
[580/773] UFC Fight Night: Ladd vs. Dumont (2021-10-16)  10 fights
[581/773] UFC Fight Night: Costa vs. Vettori (2021-10-23)  14 fights
[582/773] UFC 267: Blachowicz vs. Teixeira (2021-10-30)  14 fights
[583/773] UFC 268: Usman vs. Covington 2 (2021-11-06)  14 fights
[584/773] UFC Fight Night: Holloway vs. Rodriguez (2021-11-13)  11 fights
[585/773] UFC Fight Night: Vieira vs. Tate (2021-11-20)  11 fights
[586/773] UFC Fight Night: Font vs. Aldo (2021-12-04)  13 fights
[587/773] UFC 269: Oliveira vs. Poirier (2021-12-11)  14 fights
[588/773] UFC Fight Night: Lewis vs. Daukaus (2021-12-18)  13 fights
[589/773] UFC Fight Night: Kattar vs. Chikadze (2022-01-15)  10 fights
[590/773] UFC 270: Ngannou vs. Gane (2022-01-22)  11 fights
[591/773] UFC Fight Night: Hermansson vs. Strickland (2022-02-05)  13 fights
[592/773] UFC 271: Adesanya vs. Whittaker 2 (2022-02-12)  14 fights
[593/773] UFC Fight Night: Walker vs. Hill (2022-02-19)  12 fights
[594/773] UFC Fight Night: Makhachev vs. Green (2022-02-26)  11 fights
[595/773] UFC 272: Covington vs. Masvidal (2022-03-05)  13 fights
[596/773] UFC Fight Night: Santos vs. Ankalaev (2022-03-12)  14 fights
[597/773] UFC Fight Night: Volkov vs. Aspinall (2022-03-19)  12 fights
[598/773] UFC Fight Night: Blaydes vs. Daukaus (2022-03-26)  12 fights
[599/773] UFC 273: Volkanovski vs. The Korean Zombie (2022-04-09)  12 fights
[600/773] UFC Fight Night: Luque vs. Muhammad (2022-04-16)  14 fights
[601/773] UFC Fight Night: Lemos vs. Andrade (2022-04-23)  11 fights
[602/773] UFC Fight Night: Font vs. Vera (2022-04-30)  11 fights
[603/773] UFC 274: Oliveira vs. Gaethje (2022-05-07)  14 fights
[604/773] UFC Fight Night: Blachowicz vs. Rakic (2022-05-14)  11 fights
[605/773] UFC Fight Night: Holm vs. Vieira (2022-05-21)  11 fights
[606/773] UFC Fight Night: Volkov vs. Rozenstruik (2022-06-04)  14 fights
[607/773] UFC 275: Teixeira vs. Prochazka (2022-06-11)  11 fights
[608/773] UFC Fight Night: Kattar vs. Emmett (2022-06-18)  13 fights
[609/773] UFC Fight Night: Tsarukyan vs. Gamrot (2022-06-25)  12 fights
[610/773] UFC 276: Adesanya vs. Cannonier (2022-07-02)  12 fights
[611/773] UFC Fight Night: Dos Anjos vs. Fiziev (2022-07-09)  11 fights
[612/773] UFC Fight Night: Ortega vs. Rodriguez (2022-07-16)  12 fights
[613/773] UFC Fight Night: Blaydes vs. Aspinall (2022-07-23)  14 fights
[614/773] UFC 277: Pena vs. Nunes 2 (2022-07-30)  13 fights
[615/773] UFC Fight Night: Santos vs. Hill (2022-08-06)  10 fights
[616/773] UFC Fight Night: Vera vs. Cruz (2022-08-13)  13 fights
[617/773] UFC 278: Usman vs. Edwards (2022-08-20)  12 fights
[618/773] UFC Fight Night: Gane vs. Tuivasa (2022-09-03)  12 fights
[619/773] UFC 279: Diaz vs. Ferguson (2022-09-10)  13 fights
[620/773] UFC Fight Night: Sandhagen vs. Song (2022-09-17)  13 fights
[621/773] UFC Fight Night: Dern vs. Yan (2022-10-01)  11 fights
[622/773] UFC Fight Night: Grasso vs. Araujo (2022-10-15)  11 fights
[623/773] UFC 280: Oliveira vs. Makhachev (2022-10-22)  12 fights
[624/773] UFC Fight Night: Kattar vs. Allen (2022-10-29)  11 fights
[625/773] UFC Fight Night: Rodriguez vs. Lemos (2022-11-05)  11 fights
[626/773] UFC 281: Adesanya vs. Pereira (2022-11-12)  14 fights
[627/773] UFC Fight Night: Nzechukwu vs. Cutelaba (2022-11-19)  11 fights
[628/773] UFC Fight Night: Thompson vs. Holland (2022-12-03)  14 fights
[629/773] UFC 282: Blachowicz vs. Ankalaev (2022-12-10)  12 fights
[630/773] UFC Fight Night: Cannonier vs. Strickland (2022-12-17)  13 fights
[631/773] UFC Fight Night: Strickland vs. Imavov (2023-01-14)  11 fights
[632/773] UFC 283: Teixeira vs. Hill (2023-01-21)  15 fights
[633/773] UFC Fight Night: Lewis vs. Spivac (2023-02-04)  11 fights
[634/773] UFC 284: Makhachev vs. Volkanovski (2023-02-11)  13 fights
[635/773] UFC Fight Night: Andrade vs. Blanchfield (2023-02-18)  11 fights
[636/773] UFC Fight Night: Muniz vs. Allen (2023-02-25)  10 fights
[637/773] UFC 285: Jones vs. Gane (2023-03-04)  14 fights
[638/773] UFC Fight Night: Yan vs. Dvalishvili (2023-03-11)  13 fights
[639/773] UFC 286: Edwards vs. Usman 3 (2023-03-18)  15 fights
[640/773] UFC Fight Night: Vera vs. Sandhagen (2023-03-25)  10 fights
[641/773] UFC 287: Pereira vs. Adesanya 2 (2023-04-08)  12 fights
[642/773] UFC Fight Night: Holloway vs. Allen (2023-04-15)  14 fights
[643/773] UFC Fight Night: Pavlovich vs. Blaydes (2023-04-22)  11 fights
[644/773] UFC Fight Night: Song vs. Simon (2023-04-29)  11 fights
[645/773] UFC 288: Sterling vs. Cejudo (2023-05-06)  12 fights
[646/773] UFC Fight Night: Rozenstruik vs. Almeida (2023-05-13)  11 fights
[647/773] UFC Fight Night: Dern vs. Hill (2023-05-20)  12 fights
[648/773] UFC Fight Night: Kara-France vs. Albazi (2023-06-03)  13 fights
[649/773] UFC 289: Nunes vs. Aldana (2023-06-10)  11 fights
[650/773] UFC Fight Night: Vettori vs. Cannonier (2023-06-17)  12 fights
[651/773] UFC Fight Night: Emmett vs. Topuria (2023-06-24)  13 fights
[652/773] UFC Fight Night: Strickland vs. Magomedov (2023-07-01)  12 fights
[653/773] UFC 290: Volkanovski vs. Rodriguez (2023-07-08)  13 fights
[654/773] UFC Fight Night: Holm vs. Bueno Silva (2023-07-15)  13 fights
[655/773] UFC Fight Night: Aspinall vs. Tybura (2023-07-22)  15 fights
[656/773] UFC 291: Poirier vs. Gaethje 2 (2023-07-29)  11 fights
[657/773] UFC Fight Night: Sandhagen vs. Font (2023-08-05)  12 fights
[658/773] UFC Fight Night: Luque vs. Dos Anjos (2023-08-12)  13 fights
[659/773] UFC 292: Sterling vs. O'Malley (2023-08-19)  12 fights
[660/773] UFC Fight Night: Holloway vs. The Korean Zombie (2023-08-26)  13 fights
[661/773] UFC Fight Night: Gane vs. Spivac (2023-09-02)  11 fights
[662/773] UFC 293: Adesanya vs. Strickland (2023-09-09)  12 fights
[663/773] UFC Fight Night: Grasso vs. Shevchenko 2 (2023-09-16)  11 fights
[664/773] UFC Fight Night: Fiziev vs. Gamrot (2023-09-23)  11 fights
[665/773] UFC Fight Night: Dawson vs. Green (2023-10-07)  10 fights
[666/773] UFC Fight Night: Yusuff vs. Barboza (2023-10-14)  11 fights
[667/773] UFC 294: Makhachev vs. Volkanovski 2 (2023-10-21)  13 fights
[668/773] UFC Fight Night: Almeida vs. Lewis (2023-11-04)  10 fights
[669/773] UFC 295: Prochazka vs. Pereira (2023-11-11)  13 fights
[670/773] UFC Fight Night: Allen vs. Craig (2023-11-18)  14 fights
[671/773] UFC Fight Night: Dariush vs. Tsarukyan (2023-12-02)  12 fights
[672/773] UFC Fight Night: Song vs. Gutierrez (2023-12-09)  11 fights
[673/773] UFC 296: Edwards vs. Covington (2023-12-16)  12 fights
[674/773] UFC Fight Night: Ankalaev vs. Walker 2 (2024-01-13)  11 fights
[675/773] UFC 297: Strickland vs. Du Plessis (2024-01-20)  12 fights
[676/773] UFC Fight Night: Dolidze vs. Imavov (2024-02-03)  13 fights
[677/773] UFC Fight Night: Hermansson vs. Pyfer (2024-02-10)  14 fights
[678/773] UFC 298: Volkanovski vs. Topuria (2024-02-17)  12 fights
[679/773] UFC Fight Night: Moreno vs. Royval 2 (2024-02-24)  12 fights
[680/773] UFC Fight Night: Rozenstruik vs. Gaziev (2024-03-02)  11 fights
[681/773] UFC 299: O'Malley vs. Vera 2 (2024-03-09)  14 fights
[682/773] UFC Fight Night: Tuivasa vs. Tybura (2024-03-16)  13 fights
[683/773] UFC Fight Night: Ribas vs. Namajunas (2024-03-23)  13 fights
[684/773] UFC Fight Night: Blanchfield vs. Fiorot (2024-03-30)  13 fights
[685/773] UFC Fight Night: Allen vs. Curtis 2 (2024-04-06)  12 fights
[686/773] UFC 300: Pereira vs. Hill (2024-04-13)  13 fights
[687/773] UFC Fight Night: Nicolau vs. Perez (2024-04-27)  13 fights
[688/773] UFC 301: Pantoja vs. Erceg (2024-05-04)  13 fights
[689/773] UFC Fight Night: Lewis vs. Nascimento (2024-05-11)  12 fights
[690/773] UFC Fight Night: Barboza vs. Murphy (2024-05-18)  12 fights
[691/773] UFC 302: Makhachev vs. Poirier (2024-06-01)  12 fights
[692/773] UFC Fight Night: Cannonier vs. Imavov (2024-06-08)  14 fights
[693/773] UFC Fight Night: Perez vs. Taira (2024-06-15)  11 fights
[694/773] UFC Fight Night: Whittaker vs. Aliskerov (2024-06-22)  11 fights
[695/773] UFC 303: Pereira vs. Prochazka 2 (2024-06-29)  13 fights
[696/773] UFC Fight Night: Namajunas vs. Cortez (2024-07-13)  12 fights
[697/773] UFC Fight Night: Lemos vs. Jandiroba (2024-07-20)  11 fights
[698/773] UFC 304: Edwards vs. Muhammad 2 (2024-07-27)  14 fights
[699/773] UFC Fight Night: Sandhagen vs. Nurmagomedov (2024-08-03)  13 fights
[700/773] UFC Fight Night: Tybura vs. Spivac 2 (2024-08-10)  10 fights
[701/773] UFC 305: Du Plessis vs. Adesanya (2024-08-17)  12 fights
[702/773] UFC Fight Night: Cannonier vs. Borralho (2024-08-24)  11 fights
[703/773] UFC Fight Night: Burns vs. Brady (2024-09-07)  12 fights
[704/773] UFC 306: Riyadh Season Noche UFC (2024-09-14)  10 fights
[705/773] UFC Fight Night: Moicano vs. Saint Denis (2024-09-28)  14 fights
[706/773] UFC 307: Pereira vs. Rountree Jr. (2024-10-05)  12 fights
[707/773] UFC Fight Night: Royval vs. Taira (2024-10-12)  12 fights
[708/773] UFC Fight Night: Hernandez vs. Pereira (2024-10-19)  11 fights
[709/773] UFC 308: Topuria vs. Holloway (2024-10-26)  13 fights
[710/773] UFC Fight Night: Moreno vs. Albazi (2024-11-02)  13 fights
[711/773] UFC Fight Night: Magny vs. Prates (2024-11-09)  11 fights
[712/773] UFC 309: Jones vs. Miocic (2024-11-16)  12 fights
[713/773] UFC Fight Night: Yan vs. Figueiredo (2024-11-23)  13 fights
[714/773] UFC 310: Pantoja vs. Asakura (2024-12-07)  14 fights
[715/773] UFC Fight Night: Covington vs. Buckley (2024-12-14)  13 fights
[716/773] UFC Fight Night: Dern vs. Ribas 2 (2025-01-11)  14 fights
[717/773] UFC 311: Makhachev vs. Moicano (2025-01-18)  13 fights
[718/773] UFC Fight Night: Adesanya vs. Imavov (2025-02-01)  11 fights
[719/773] UFC 312: Du Plessis vs. Strickland 2 (2025-02-08)  12 fights
[720/773] UFC Fight Night: Cannonier vs. Rodrigues (2025-02-15)  12 fights
[721/773] UFC Fight Night: Cejudo vs. Song (2025-02-22)  12 fights
[722/773] UFC Fight Night: Kape vs. Almabayev (2025-03-01)  10 fights
[723/773] UFC 313: Pereira vs. Ankalaev (2025-03-08)  10 fights
[724/773] UFC Fight Night: Vettori vs. Dolidze 2 (2025-03-15)  13 fights
[725/773] UFC Fight Night: Edwards vs. Brady (2025-03-22)  13 fights
